Typ zgłoszenia,Klucz zgłoszenia,Id. zgłoszenia,Podsumowanie,Osoba przypisana,ID osoby przypisanej,Osoba zgłaszająca,ID osoby zgłaszającej,Priorytet,Status,Rozwiązanie,Utworzono,Zaktualizowano,Termin
Podzadanie,MA-417,10988,Refactor backend to use websocket,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,10/lip/25 12:52 PM,20/lis/25 4:41 PM,
Podzadanie,MA-416,10986,Refactor frontend to use websocket,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,10/lip/25 12:51 PM,20/lis/25 4:41 PM,
Podzadanie,MA-415,10984,Analyze websocket solution,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,W toku,,10/lip/25 12:49 PM,20/lis/25 4:41 PM,
Story,MA-414,10958,Mobile Organizer Dashboard,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,08/lip/25 3:18 PM,16/lis/25 5:41 PM,
Story,MA-413,10957,Volleyball Team Formation Tool,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,08/lip/25 3:18 PM,20/lis/25 5:02 PM,
Story,MA-412,10956,Event Notifications Management,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,08/lip/25 3:15 PM,20/lis/25 5:46 PM,
Story,MA-411,10955,Event Statistics Dashboard,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,08/lip/25 3:10 PM,20/lis/25 5:02 PM,
Story,MA-410,10954,Participant Overview,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,08/lip/25 3:09 PM,20/lis/25 5:55 PM,
Story,MA-409,10952,Quick Event Actions,,,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,08/lip/25 3:02 PM,20/lis/25 5:02 PM,
Story,MA-408,10951,Event List Management,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,08/lip/25 3:00 PM,20/lis/25 1:00 PM,
Story,MA-407,10950,Dashboard Navigation and Access,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,08/lip/25 2:56 PM,16/lis/25 5:41 PM,
Podzadanie,MA-406,10918,Add test button,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,08/lip/25 12:42 PM,08/lip/25 2:11 PM,
Podzadanie,MA-405,10887,Add updating endpoint,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,08/lip/25 8:54 AM,08/lip/25 12:39 PM,
Podzadanie,MA-404,10885,Fix updating event,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,08/lip/25 8:52 AM,08/lip/25 12:39 PM,
Podzadanie,MA-403,10854,Handle delete event from frontend,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/lip/25 3:44 PM,08/lip/25 8:20 AM,
Podzadanie,MA-402,10852,Create backend api,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/lip/25 3:43 PM,08/lip/25 8:20 AM,
Podzadanie,MA-401,10819,Fix layout,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,02/lip/25 12:20 PM,03/lip/25 4:25 PM,
Zadanie,MA-400,10786,Review - Sprint 32,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,30/cze/25 10:23 AM,08/lip/25 2:20 PM,
Zadanie,MA-399,10785,Retrospective - Sprint 32,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,30/cze/25 10:23 AM,08/lip/25 2:20 PM,
Zadanie,MA-398,10753,Review - Sprint 31,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/kwi/25 9:39 AM,30/cze/25 10:24 AM,
Zadanie,MA-397,10752,Retrospective - Sprint 31,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/kwi/25 9:39 AM,30/cze/25 10:24 AM,
Zadanie,MA-394,10687,Retrospective - Sprint 28,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,02/lut/25 8:43 PM,18/lut/25 4:22 PM,
Zadanie,MA-393,10686,Review - Sprint 28,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,02/lut/25 8:43 PM,18/lut/25 4:22 PM,
Podzadanie,MA-392,10659,Fetch users and fill select box,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,01/lut/25 9:53 PM,04/lip/25 12:33 PM,
Story,MA-391,10658,Propose locations during add new event,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,01/lut/25 9:51 PM,08/lip/25 2:16 PM,
Podzadanie,MA-390,10657,Handle backend response,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,01/lut/25 2:23 PM,04/lip/25 12:33 PM,
Podzadanie,MA-389,10656,Send request to backend,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,01/lut/25 2:23 PM,04/lip/25 12:33 PM,
Podzadanie,MA-388,10655,Validate event fields,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,01/lut/25 2:23 PM,04/lip/25 12:33 PM,
Podzadanie,MA-387,10654,Add event fields to form,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,01/lut/25 2:22 PM,04/lip/25 12:31 PM,
Podzadanie,MA-386,10653,GCP 01.01 - 31.01.2025,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,01/lut/25 2:13 PM,22/lis/25 1:16 AM,
Epik,MA-385,10620,Event Management (Organizer Tools),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,31/sty/25 11:50 AM,20/lis/25 6:44 PM,
Story,MA-384,10587,Feature request,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,29/sty/25 8:51 PM,20/lis/25 5:02 PM,
Podzadanie,MA-383,10555,Upgrade dependencies,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,26/sty/25 7:01 PM,29/sty/25 8:51 PM,
Podzadanie,MA-382,10554,Update flutter,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,26/sty/25 7:01 PM,01/lip/25 3:19 PM,
Story,MA-381,10522,Refactor backend - Sprint 36,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,23/sty/25 11:07 AM,21/lis/25 11:40 AM,
Story,MA-380,10521,Refactor mobile - Sprint 36,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,23/sty/25 11:07 AM,21/lis/25 11:40 AM,
Podzadanie,MA-379,10497,Change project structure,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,19/sty/25 11:08 AM,01/lut/25 10:00 PM,
Zadanie,MA-378,10496,Retrospective - Sprint 27,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,19/sty/25 10:53 AM,02/lut/25 8:43 PM,
Zadanie,MA-377,10495,Review - Sprint 27,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,19/sty/25 10:53 AM,02/lut/25 8:43 PM,
Podzadanie,MA-376,10494,Use correct HttpCodes,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,18/sty/25 4:00 PM,01/lut/25 7:40 PM,
Story,MA-375,10493,Upgrade flutter packages,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,18/sty/25 8:32 AM,01/lip/25 3:19 PM,
Podzadanie,MA-374,10492,Organize EventRequest and EventRequests,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Odrzucono,,18/sty/25 8:25 AM,01/lut/25 2:03 PM,
Podzadanie,MA-373,10491,Calculate event duration on the server,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,18/sty/25 8:25 AM,30/cze/25 11:40 AM,
Podzadanie,MA-372,10490,Refactor project structure and update unit tests,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,18/sty/25 8:04 AM,01/lip/25 3:19 PM,
Podzadanie,MA-371,10489,Remove access_token from secure storage if not valid,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,18/sty/25 8:03 AM,01/lip/25 3:19 PM,
Podzadanie,MA-370,10488,Add request interceptor to validate token,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,18/sty/25 8:03 AM,01/lip/25 3:19 PM,
Podzadanie,MA-369,10455,Hide favourite icon when user is not authorized,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,14/sty/25 6:58 PM,02/lip/25 9:07 AM,
Podzadanie,MA-368,10444,Handle error when trying to delete admin,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Joanna Pawlaczyk,557058:636c4cd1-59ac-4c2e-9f21-fe7cd491416d,Medium,Gotowe,,10/sty/25 12:01 PM,10/lip/25 12:44 PM,
Podzadanie,MA-367,10443,Do not logout when error in editing user ,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Joanna Pawlaczyk,557058:636c4cd1-59ac-4c2e-9f21-fe7cd491416d,Medium,Gotowe,,10/sty/25 11:11 AM,10/lip/25 12:44 PM,
Podzadanie,MA-366,10442,Display info that user already exists,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Joanna Pawlaczyk,557058:636c4cd1-59ac-4c2e-9f21-fe7cd491416d,Medium,Gotowe,,10/sty/25 11:11 AM,10/lip/25 12:44 PM,
Błąd w programie,MA-365,10441,Flickering screen ,Flutterowo,5f311c73d0884f00495441b2,Joanna Pawlaczyk,557058:636c4cd1-59ac-4c2e-9f21-fe7cd491416d,Medium,Odrzucono,,09/sty/25 8:12 PM,29/sty/25 7:14 PM,
Story,MA-364,10440,Responsive page layout,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,09/sty/25 7:18 PM,03/lip/25 4:25 PM,
Story,MA-363,10439,Add dictionary for Polish and English languages,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,09/sty/25 2:02 PM,20/lis/25 5:02 PM,
Story,MA-362,10438,Block unauthorized user to see arranger details,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Odrzucono,,09/sty/25 1:16 PM,20/lis/25 4:42 PM,
Epik,MA-361,10437,Infrastructure,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,09/sty/25 1:11 PM,09/sty/25 1:11 PM,
Podzadanie,MA-360,10436,Verify mobile app after the changes.,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,09/sty/25 1:07 PM,29/sty/25 8:29 PM,
Story,MA-359,10435,QA tools: Add tester-friendly buttons to the administration panel,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,09/sty/25 12:52 PM,08/lip/25 2:11 PM,
Podzadanie,MA-358,10434,Vertical scroll for user table,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,09/sty/25 11:42 AM,29/sty/25 8:31 PM,
Podzadanie,MA-357,10433,GCP 01.12 - 31.12.2024,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,09/sty/25 11:31 AM,22/lis/25 1:16 AM,
Podzadanie,MA-356,10432,Fix Service Configuration Error,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,09/sty/25 11:05 AM,29/sty/25 8:31 PM,
Podzadanie,MA-355,10431,Update tests,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,09/sty/25 10:10 AM,01/lip/25 3:19 PM,
Podzadanie,MA-354,10430,Password confirmation and encode on backend,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,08/sty/25 1:18 PM,30/cze/25 11:40 AM,
Podzadanie,MA-353,10429,Update postman collections,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,08/sty/25 12:39 PM,30/cze/25 11:40 AM,
Podzadanie,MA-352,10428,Add/Update/Delete user,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,08/sty/25 11:52 AM,30/cze/25 11:40 AM,
Podzadanie,MA-351,10427,Google cloud platform stats,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,07/sty/25 1:45 PM,22/lis/25 1:16 AM,
Podzadanie,MA-345,10413,Change gitlab-ci configs,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,06/sty/25 10:44 AM,29/sty/25 7:14 PM,
Podzadanie,MA-344,10412,Register Gitlab runner on the VM,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,06/sty/25 9:49 AM,30/cze/25 11:40 AM,
Story,MA-341,10409,Set up a GitLab Runner on a self-hosted server in Google Cloud Platform (GCP),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,06/sty/25 9:05 AM,29/sty/25 1:48 PM,
Podzadanie,MA-340,10408,Integrate with backend,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/sty/25 11:09 PM,29/sty/25 8:29 PM,
Podzadanie,MA-339,10407,Add routing to sport events page,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/sty/25 11:09 PM,29/sty/25 8:29 PM,
Podzadanie,MA-338,10406,Create sport events page,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/sty/25 11:08 PM,29/sty/25 8:31 PM,
Podzadanie,MA-337,10405,Upgrade mobile app to new communication model,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/sty/25 11:07 PM,30/cze/25 11:40 AM,
Podzadanie,MA-336,10404,Change data model,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/sty/25 11:06 PM,29/sty/25 8:31 PM,
Story,MA-335,10403,Activity log,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,04/sty/25 10:52 PM,20/lis/25 5:02 PM,
Podzadanie,MA-334,10402,Handle communication with backend,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/sty/25 10:25 PM,29/sty/25 8:31 PM,
Podzadanie,MA-333,10401,Add routing to users page,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/sty/25 10:22 PM,29/sty/25 8:31 PM,
Podzadanie,MA-332,10400,Create users page,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/sty/25 10:21 PM,29/sty/25 8:31 PM,
Story,MA-331,10399,Delete sport events from administrator panel,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,04/sty/25 9:53 PM,08/lip/25 9:06 AM,
Story,MA-330,10398,Edit sport events from administrator panel,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,04/sty/25 9:49 PM,08/lip/25 12:39 PM,
Story,MA-329,10397,Adding new sport events from administrator panel,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,04/sty/25 9:49 PM,08/lip/25 9:05 AM,
Podzadanie,MA-328,10396,Handle remember me,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,04/sty/25 9:23 PM,29/sty/25 8:31 PM,
Podzadanie,MA-327,10395,Gitlab compute minutes,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Odrzucono,,04/sty/25 8:35 PM,22/lis/25 1:30 AM,
Story,MA-326,10394,Keycloak as users identity manager,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,04/sty/25 8:08 AM,20/lis/25 5:02 PM,
Story,MA-325,10393,Handle errors,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,03/sty/25 7:33 AM,10/lip/25 12:48 PM,
Podzadanie,MA-324,10392,Add ssl,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,02/sty/25 4:07 PM,30/cze/25 11:40 AM,
Błąd w programie,MA-323,10391,Content size below specified contentLength,Joanna Pawlaczyk,557058:636c4cd1-59ac-4c2e-9f21-fe7cd491416d,Flutterowo,5f311c73d0884f00495441b2,High,Gotowe,,02/sty/25 11:20 AM,31/sty/25 12:41 PM,
Podzadanie,MA-322,10390,Auto deploy after push changes,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,02/sty/25 6:33 AM,30/cze/25 11:40 AM,
Podzadanie,MA-321,10389,Deploy backoffice to gcp,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,01/sty/25 6:29 PM,29/sty/25 8:31 PM,
Podzadanie,MA-320,10376,Handle logout,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,27/gru/24 1:08 AM,29/sty/25 8:31 PM,
Podzadanie,MA-319,10375,Proccess JWT,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,25/gru/24 10:24 AM,29/sty/25 8:31 PM,
Podzadanie,MA-318,10374,Prepare auth context,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,25/gru/24 9:41 AM,29/sty/25 8:31 PM,
Podzadanie,MA-317,10373,Handle login click,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,25/gru/24 9:32 AM,29/sty/25 8:31 PM,
Story,MA-316,10372,Terraform for backend,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,23/gru/24 10:37 PM,20/lis/25 5:02 PM,
Podzadanie,MA-315,10370,Login screen,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,23/gru/24 10:32 PM,29/sty/25 8:31 PM,
Podzadanie,MA-314,10369,Authenticate user,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,23/gru/24 10:31 PM,29/sty/25 8:31 PM,
Podzadanie,MA-313,10368,Pick UI framework,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,23/gru/24 10:29 PM,29/sty/25 8:31 PM,
Podzadanie,MA-312,10367,Connect backoffice with backend,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,23/gru/24 10:22 PM,30/cze/25 11:40 AM,
Podzadanie,MA-311,10366,Jira + Gitlab,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,23/gru/24 10:19 PM,29/sty/25 8:31 PM,
Podzadanie,MA-310,10365,Init project,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,23/gru/24 10:16 PM,29/sty/25 8:31 PM,
Story,MA-309,10364,Parse players posts by AI,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,23/gru/24 9:38 PM,20/lis/25 5:02 PM,
Podzadanie,MA-308,10362,Fix backed CI/CD,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,23/gru/24 9:13 PM,29/sty/25 8:30 PM,
Podzadanie,MA-307,10361,Fix fronted CI/CD,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,23/gru/24 9:12 PM,29/sty/25 8:30 PM,
Podzadanie,MA-306,10360,Autostart spring app,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,23/gru/24 4:17 PM,29/sty/25 8:29 PM,
Błąd w programie,MA-305,10359,Can not open user details,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,High,Gotowe,,23/gru/24 11:08 AM,30/cze/25 11:40 AM,
Podzadanie,MA-304,10358,Configure database on google cloud,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,23/gru/24 10:01 AM,29/sty/25 8:29 PM,
Podzadanie,MA-303,10357,Configure backend on google cloud,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,23/gru/24 10:01 AM,29/sty/25 8:29 PM,
Podzadanie,MA-302,10356,Update mobile code to flutter 3.27.1,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,Gotowe,23/gru/24 9:59 AM,29/sty/25 8:29 PM,
Podzadanie,MA-301,10327,Fix Gradle,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,Gotowe,28/lis/24 12:37 PM,29/sty/25 8:28 PM,
Podzadanie,MA-300,10326,Upgrade flutter,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,Gotowe,28/lis/24 12:37 PM,29/sty/25 8:28 PM,
